application,source_ip,source_hostname,destination_ip,destination_hostname,protocol,port,bytes_in,bytes_out,timestamp,behavior,info,service_category,service_type,business_function,archetype
SyntheticApp_1220,10.150.239.191,,10.253.223.132,,HTTPS,80,33780,23670,2025-09-18T14:18:34.687543,Synthetic,HTTPS:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1221,10.101.143.247,,10.201.52.150,,MYSQL,3306,22712,27978,2025-09-18T14:18:34.687543,Synthetic,MYSQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1222,10.249.221.227,,10.228.216.153,,HTTPS,443,42779,82646,2025-09-18T14:18:34.687543,Synthetic,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1223,10.55.196.110,,10.102.180.96,,MYSQL,443,59904,22921,2025-09-18T14:18:34.687543,Synthetic,MYSQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1224,10.17.129.151,,10.209.150.155,,HTTPS,3306,47170,53206,2025-09-18T14:18:34.687543,Synthetic,HTTPS:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1225,10.15.58.47,,10.165.219.203,,POSTGRESQL,3306,33154,10521,2025-09-18T14:18:34.687543,Synthetic,POSTGRESQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1226,10.110.190.96,,10.74.160.32,,MYSQL,80,91215,2428,2025-09-18T14:18:34.687543,Synthetic,MYSQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1227,10.168.109.120,,10.164.119.144,,POSTGRESQL,80,38173,79879,2025-09-18T14:18:34.687543,Synthetic,POSTGRESQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1228,10.108.111.27,,10.142.38.147,,MYSQL,443,90408,58043,2025-09-18T14:18:34.687543,Synthetic,MYSQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1229,10.162.163.51,,10.100.25.206,,MYSQL,80,7133,36968,2025-09-18T14:18:34.687543,Synthetic,MYSQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1230,10.215.61.32,,10.231.87.154,,POSTGRESQL,443,51181,31988,2025-09-18T14:18:34.687543,Synthetic,POSTGRESQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1231,10.10.145.5,,10.2.236.73,,HTTP,5432,5850,70922,2025-09-18T14:18:34.687543,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1232,10.20.172.166,,10.8.35.121,,HTTP,3306,95798,40452,2025-09-18T14:18:34.687543,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1233,10.140.162.193,,10.177.204.21,,POSTGRESQL,80,65725,81258,2025-09-18T14:18:34.687543,Synthetic,POSTGRESQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1234,10.24.201.77,,10.232.252.218,,POSTGRESQL,443,50008,81999,2025-09-18T14:18:34.688543,Synthetic,POSTGRESQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1235,10.52.14.58,,10.24.5.36,,POSTGRESQL,3306,91124,95929,2025-09-18T14:18:34.688543,Synthetic,POSTGRESQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1236,10.223.115.44,,10.45.97.186,,MYSQL,443,1647,91209,2025-09-18T14:18:34.688543,Synthetic,MYSQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1237,10.26.132.227,,10.22.56.13,,POSTGRESQL,443,35567,44165,2025-09-18T14:18:34.688543,Synthetic,POSTGRESQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1238,10.194.138.179,,10.87.70.150,,MYSQL,3306,17552,42855,2025-09-18T14:18:34.688543,Synthetic,MYSQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1239,10.75.211.164,,10.228.62.134,,HTTP,5432,76744,63642,2025-09-18T14:18:34.688543,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1240,10.250.143.83,,10.247.115.24,,HTTPS,443,94242,11852,2025-09-18T14:18:34.688543,Synthetic,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1241,10.180.124.169,,10.105.39.20,,HTTP,3306,28849,2720,2025-09-18T14:18:34.688543,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1242,10.110.239.210,,10.197.96.125,,POSTGRESQL,5432,28349,78401,2025-09-18T14:18:34.688543,Synthetic,POSTGRESQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1243,10.160.159.182,,10.232.78.218,,POSTGRESQL,443,18047,29676,2025-09-18T14:18:34.688543,Synthetic,POSTGRESQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1244,10.186.197.250,,10.231.103.200,,HTTPS,5432,9996,37416,2025-09-18T14:18:34.688543,Synthetic,HTTPS:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1245,10.216.84.176,,10.157.52.38,,HTTP,443,98652,15444,2025-09-18T14:18:34.688543,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1246,10.123.8.229,,10.235.95.69,,MYSQL,3306,87754,70584,2025-09-18T14:18:34.688543,Synthetic,MYSQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1247,10.231.180.68,,10.60.43.91,,HTTP,3306,20742,53026,2025-09-18T14:18:34.689546,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1248,10.220.170.14,,10.225.139.95,,MYSQL,80,86016,51137,2025-09-18T14:18:34.689546,Synthetic,MYSQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1249,10.216.99.76,,10.96.206.46,,HTTPS,5432,70410,80619,2025-09-18T14:18:34.689546,Synthetic,HTTPS:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1250,10.252.221.28,,10.25.127.246,,MYSQL,3306,16097,7964,2025-09-18T14:18:34.689546,Synthetic,MYSQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1251,10.18.136.62,,10.33.51.71,,HTTP,3306,92686,94824,2025-09-18T14:18:34.689546,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1252,10.207.200.101,,10.51.112.188,,HTTP,5432,65903,27962,2025-09-18T14:18:34.689546,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1253,10.87.104.89,,10.147.147.188,,HTTP,80,25258,66960,2025-09-18T14:18:34.689546,Synthetic,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1254,10.244.156.219,,10.122.87.81,,POSTGRESQL,5432,22842,25555,2025-09-18T14:18:34.689546,Synthetic,POSTGRESQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1255,10.170.233.37,,10.6.242.110,,HTTPS,3306,24267,35581,2025-09-18T14:18:34.689546,Synthetic,HTTPS:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1256,10.39.87.174,,10.4.180.249,,HTTP,3306,1131,65003,2025-09-18T14:18:34.689546,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1257,10.126.241.29,,10.23.8.146,,MYSQL,3306,30922,69848,2025-09-18T14:18:34.689546,Synthetic,MYSQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1258,10.85.75.199,,10.48.51.78,,POSTGRESQL,443,60325,65312,2025-09-18T14:18:34.689546,Synthetic,POSTGRESQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1259,10.179.131.170,,10.249.129.94,,MYSQL,3306,47219,40470,2025-09-18T14:18:34.689546,Synthetic,MYSQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1260,10.170.247.29,,10.138.10.38,,HTTPS,5432,87424,19564,2025-09-18T14:18:34.689546,Synthetic,HTTPS:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1261,10.182.254.8,,10.125.220.93,,POSTGRESQL,5432,12701,26407,2025-09-18T14:18:34.689546,Synthetic,POSTGRESQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1262,10.193.55.248,,10.140.230.253,,POSTGRESQL,3306,35774,90006,2025-09-18T14:18:34.689546,Synthetic,POSTGRESQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1263,10.178.169.101,,10.213.141.80,,HTTP,443,76958,69167,2025-09-18T14:18:34.689546,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1264,10.175.62.111,,10.232.177.74,,MYSQL,443,66395,90853,2025-09-18T14:18:34.689546,Synthetic,MYSQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1265,10.75.238.175,,10.76.148.160,,HTTP,5432,22313,40799,2025-09-18T14:18:34.689546,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1266,10.249.147.17,,10.150.7.117,,MYSQL,3306,38095,78735,2025-09-18T14:18:34.689546,Synthetic,MYSQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1267,10.63.27.126,,10.156.2.111,,HTTP,80,1084,7540,2025-09-18T14:18:34.689546,Synthetic,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1268,10.128.70.90,,10.145.79.245,,HTTP,80,36477,19696,2025-09-18T14:18:34.689546,Synthetic,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1269,10.100.221.150,,10.41.148.57,,HTTP,5432,47482,33601,2025-09-18T14:18:34.689546,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1270,10.197.216.103,,10.50.133.236,,MYSQL,80,41728,23715,2025-09-18T14:18:34.690547,Synthetic,MYSQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1271,10.223.165.206,,10.71.102.65,,HTTPS,3306,73651,27151,2025-09-18T14:18:34.690547,Synthetic,HTTPS:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1272,10.154.156.22,,10.152.236.140,,HTTP,443,58264,13588,2025-09-18T14:18:34.690547,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1273,10.70.226.178,,10.160.183.120,,POSTGRESQL,5432,62151,56116,2025-09-18T14:18:34.690547,Synthetic,POSTGRESQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1274,10.210.236.8,,10.13.215.23,,HTTPS,3306,40634,32804,2025-09-18T14:18:34.690547,Synthetic,HTTPS:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1275,10.191.65.159,,10.150.27.194,,MYSQL,443,53814,88828,2025-09-18T14:18:34.690547,Synthetic,MYSQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1276,10.3.236.207,,10.235.27.22,,HTTP,5432,86181,15031,2025-09-18T14:18:34.690547,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1277,10.170.49.211,,10.148.246.177,,HTTP,3306,16917,98055,2025-09-18T14:18:34.690547,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1278,10.27.104.133,,10.73.253.35,,POSTGRESQL,443,84842,21286,2025-09-18T14:18:34.690547,Synthetic,POSTGRESQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1279,10.154.159.185,,10.3.248.160,,MYSQL,443,16035,9800,2025-09-18T14:18:34.690547,Synthetic,MYSQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1280,10.0.78.155,,10.61.49.64,,POSTGRESQL,443,63094,4231,2025-09-18T14:18:34.690547,Synthetic,POSTGRESQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1281,10.227.200.15,,10.62.153.104,,HTTPS,443,31792,72659,2025-09-18T14:18:34.691057,Synthetic,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1282,10.133.224.220,,10.63.221.38,,MYSQL,3306,25223,19571,2025-09-18T14:18:34.691057,Synthetic,MYSQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1283,10.123.87.131,,10.102.243.123,,MYSQL,3306,88495,14109,2025-09-18T14:18:34.691057,Synthetic,MYSQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1284,10.252.188.171,,10.140.200.99,,HTTPS,5432,61812,55643,2025-09-18T14:18:34.691057,Synthetic,HTTPS:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1285,10.217.75.8,,10.145.234.31,,MYSQL,443,2444,77092,2025-09-18T14:18:34.691057,Synthetic,MYSQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1286,10.155.17.166,,10.227.21.233,,HTTP,3306,62329,95773,2025-09-18T14:18:34.691057,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1287,10.234.141.3,,10.81.183.129,,HTTP,443,46722,93566,2025-09-18T14:18:34.691057,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1288,10.199.32.45,,10.77.180.168,,HTTP,3306,45471,61225,2025-09-18T14:18:34.691057,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1289,10.71.142.201,,10.155.201.18,,HTTP,80,50351,62833,2025-09-18T14:18:34.691057,Synthetic,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1290,10.92.132.34,,10.165.178.150,,HTTP,3306,9856,6888,2025-09-18T14:18:34.691057,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1291,10.15.81.60,,10.49.54.128,,HTTPS,443,43422,31347,2025-09-18T14:18:34.691057,Synthetic,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1292,10.121.53.231,,10.89.196.194,,POSTGRESQL,443,9116,81203,2025-09-18T14:18:34.691057,Synthetic,POSTGRESQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1293,10.128.58.10,,10.37.226.196,,POSTGRESQL,443,83744,4861,2025-09-18T14:18:34.691057,Synthetic,POSTGRESQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1294,10.89.164.28,,10.230.193.35,,POSTGRESQL,443,73937,27179,2025-09-18T14:18:34.691057,Synthetic,POSTGRESQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1295,10.100.129.126,,10.224.146.58,,POSTGRESQL,3306,22245,57893,2025-09-18T14:18:34.691057,Synthetic,POSTGRESQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1296,10.98.44.150,,10.12.49.53,,MYSQL,5432,1686,48128,2025-09-18T14:18:34.691057,Synthetic,MYSQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1297,10.208.36.88,,10.94.254.49,,MYSQL,5432,63093,66647,2025-09-18T14:18:34.691057,Synthetic,MYSQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1298,10.180.182.159,,10.70.34.113,,MYSQL,3306,50298,10288,2025-09-18T14:18:34.691057,Synthetic,MYSQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1299,10.40.65.201,,10.152.51.31,,HTTPS,5432,7747,79838,2025-09-18T14:18:34.691057,Synthetic,HTTPS:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1300,10.169.11.58,,10.148.128.100,,MYSQL,80,9906,21691,2025-09-18T14:18:34.691057,Synthetic,MYSQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1301,10.147.38.137,,10.123.159.103,,MYSQL,80,72557,92425,2025-09-18T14:18:34.691057,Synthetic,MYSQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1302,10.56.241.240,,10.134.15.9,,HTTPS,80,35194,27281,2025-09-18T14:18:34.691057,Synthetic,HTTPS:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1303,10.171.30.36,,10.104.168.237,,POSTGRESQL,443,31882,65691,2025-09-18T14:18:34.691057,Synthetic,POSTGRESQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1304,10.37.18.89,,10.36.213.154,,MYSQL,5432,11563,73276,2025-09-18T14:18:34.692066,Synthetic,MYSQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1305,10.245.66.70,,10.21.53.10,,HTTP,443,30523,86240,2025-09-18T14:18:34.692066,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1306,10.179.220.123,,10.155.116.6,,HTTP,5432,26712,71016,2025-09-18T14:18:34.692066,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1307,10.194.9.142,,10.246.26.100,,MYSQL,80,17415,57324,2025-09-18T14:18:34.692066,Synthetic,MYSQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1308,10.218.70.30,,10.224.60.230,,MYSQL,80,47109,26381,2025-09-18T14:18:34.692066,Synthetic,MYSQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1309,10.175.223.236,,10.29.121.60,,POSTGRESQL,5432,2317,30769,2025-09-18T14:18:34.692066,Synthetic,POSTGRESQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1310,10.211.23.254,,10.7.127.209,,MYSQL,3306,8425,17608,2025-09-18T14:18:34.692066,Synthetic,MYSQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1311,10.224.92.73,,10.22.160.90,,HTTP,443,33013,39327,2025-09-18T14:18:34.692066,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1312,10.66.203.123,,10.62.39.20,,POSTGRESQL,3306,27982,65871,2025-09-18T14:18:34.692066,Synthetic,POSTGRESQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1313,10.182.112.114,,10.154.187.200,,HTTPS,3306,86674,33008,2025-09-18T14:18:34.692066,Synthetic,HTTPS:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1314,10.136.163.179,,10.53.27.89,,HTTP,5432,82509,64728,2025-09-18T14:18:34.692066,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1315,10.143.40.53,,10.70.118.79,,POSTGRESQL,3306,28625,17088,2025-09-18T14:18:34.692066,Synthetic,POSTGRESQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1316,10.190.72.10,,10.120.225.167,,MYSQL,80,3790,66392,2025-09-18T14:18:34.692066,Synthetic,MYSQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1317,10.17.138.72,,10.196.153.212,,HTTP,80,37581,80920,2025-09-18T14:18:34.692066,Synthetic,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1318,10.196.253.5,,10.195.196.114,,POSTGRESQL,3306,27965,50719,2025-09-18T14:18:34.692066,Synthetic,POSTGRESQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1319,10.94.220.137,,10.26.156.9,,MYSQL,80,4406,80788,2025-09-18T14:18:34.692066,Synthetic,MYSQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1320,10.172.134.208,,10.110.14.88,,HTTP,5432,57895,57039,2025-09-18T14:18:34.692066,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1321,10.29.55.142,,10.198.147.220,,POSTGRESQL,80,56552,76052,2025-09-18T14:18:34.692066,Synthetic,POSTGRESQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1322,10.133.83.246,,10.195.239.191,,HTTP,443,2990,37791,2025-09-18T14:18:34.692066,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1323,10.140.43.64,,10.151.172.147,,POSTGRESQL,5432,81681,36949,2025-09-18T14:18:34.692066,Synthetic,POSTGRESQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1324,10.185.137.169,,10.128.6.32,,MYSQL,5432,87609,43072,2025-09-18T14:18:34.692066,Synthetic,MYSQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1325,10.135.91.114,,10.236.8.113,,HTTPS,3306,5850,48018,2025-09-18T14:18:34.692066,Synthetic,HTTPS:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1326,10.245.111.105,,10.29.40.71,,POSTGRESQL,3306,42160,9394,2025-09-18T14:18:34.693064,Synthetic,POSTGRESQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1327,10.225.92.67,,10.141.132.223,,HTTPS,80,30808,83619,2025-09-18T14:18:34.693064,Synthetic,HTTPS:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1328,10.89.75.224,,10.25.119.30,,MYSQL,443,25150,90711,2025-09-18T14:18:34.693064,Synthetic,MYSQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1329,10.225.162.11,,10.116.31.244,,HTTP,443,34743,3112,2025-09-18T14:18:34.693064,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1330,10.180.22.154,,10.120.179.28,,POSTGRESQL,443,59171,15835,2025-09-18T14:18:34.693064,Synthetic,POSTGRESQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1331,10.39.121.53,,10.166.190.213,,HTTP,3306,10357,85133,2025-09-18T14:18:34.693064,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1332,10.218.144.37,,10.12.167.156,,HTTPS,80,54495,86456,2025-09-18T14:18:34.693064,Synthetic,HTTPS:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1333,10.191.240.242,,10.150.15.42,,MYSQL,5432,39125,20669,2025-09-18T14:18:34.693064,Synthetic,MYSQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1334,10.13.54.156,,10.108.160.131,,POSTGRESQL,443,67608,77216,2025-09-18T14:18:34.693064,Synthetic,POSTGRESQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1335,10.176.110.97,,10.16.76.98,,HTTP,5432,11133,30436,2025-09-18T14:18:34.693064,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1336,10.214.62.217,,10.26.241.169,,HTTPS,80,58805,42541,2025-09-18T14:18:34.693064,Synthetic,HTTPS:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1337,10.137.99.215,,10.150.124.85,,POSTGRESQL,3306,31263,60745,2025-09-18T14:18:34.693064,Synthetic,POSTGRESQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1338,10.161.59.178,,10.123.227.188,,HTTP,80,11445,47135,2025-09-18T14:18:34.694067,Synthetic,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1339,10.39.185.168,,10.247.117.115,,HTTPS,80,75624,17420,2025-09-18T14:18:34.694067,Synthetic,HTTPS:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1340,10.125.208.173,,10.70.133.204,,HTTP,443,42136,16461,2025-09-18T14:18:34.694067,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1341,10.41.209.108,,10.75.253.162,,HTTP,443,60515,3033,2025-09-18T14:18:34.694067,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1342,10.85.61.108,,10.134.240.191,,HTTPS,80,5466,57547,2025-09-18T14:18:34.694067,Synthetic,HTTPS:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1343,10.12.85.254,,10.37.67.132,,HTTPS,3306,56359,47447,2025-09-18T14:18:34.694067,Synthetic,HTTPS:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1344,10.65.205.179,,10.123.150.31,,MYSQL,443,78526,80791,2025-09-18T14:18:34.694067,Synthetic,MYSQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1345,10.55.23.19,,10.181.229.234,,HTTPS,5432,59950,98084,2025-09-18T14:18:34.694067,Synthetic,HTTPS:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1346,10.223.148.194,,10.244.68.188,,MYSQL,80,78274,67764,2025-09-18T14:18:34.694067,Synthetic,MYSQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1347,10.42.77.230,,10.3.189.173,,POSTGRESQL,443,50725,43000,2025-09-18T14:18:34.694067,Synthetic,POSTGRESQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1348,10.224.90.131,,10.143.49.60,,POSTGRESQL,3306,45710,7329,2025-09-18T14:18:34.694067,Synthetic,POSTGRESQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1349,10.218.146.83,,10.196.163.194,,MYSQL,80,6496,97288,2025-09-18T14:18:34.694067,Synthetic,MYSQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1350,10.107.220.133,,10.142.160.26,,HTTPS,5432,22704,16538,2025-09-18T14:18:34.694067,Synthetic,HTTPS:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1351,10.147.140.125,,10.224.114.227,,HTTP,443,35003,80451,2025-09-18T14:18:34.694067,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1352,10.54.118.171,,10.142.72.25,,HTTPS,80,67676,99941,2025-09-18T14:18:34.694067,Synthetic,HTTPS:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1353,10.86.14.154,,10.20.99.2,,HTTPS,3306,49436,27626,2025-09-18T14:18:34.694067,Synthetic,HTTPS:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1354,10.144.218.188,,10.227.64.213,,HTTP,80,15367,94880,2025-09-18T14:18:34.694067,Synthetic,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1355,10.61.227.228,,10.221.252.68,,HTTPS,3306,37497,96896,2025-09-18T14:18:34.694067,Synthetic,HTTPS:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
